fk_country,fk_year,gdp,pop
98,41,2291889370138.06,4725519821856.69
99,41,2483953102.79488,33026.0
100,41,16330814179.9766,18776371.0
101,41,1507446414530.88,7384772400818.06
102,41,6002721296961.37,30993151083682.1
103,41,887295267.875155,1998630.0
104,41,3402666635857.83,22433389417760.0
105,41,21177470978.4411,435628.0
106,41,6774193548.3871,431896.0
107,41,38857251336.3448,28554415.0
108,41,2647885848.5351,32465.0
109,41,4629247090.97816,16216431.0
110,41,624337145.284622,282507.0
111,41,707906744574.644,97873442.0
112,41,115347500.0,54224.0
113,41,5819856072472.66,30535343464998.6
114,41,2961476518.21292,11239101.0
115,41,4069515579.07114,399212.0
116,41,6849321645.95623,45538332.0
117,41,532013694132.4,1195745981528.4
118,41,1136896123.61298,2450979.0
119,41,1779523344.34106,2695003.0
120,41,4663313620.01707,1215930.0
121,41,1743506531.32652,11229387.0
122,41,93789736842.1053,22945150.0
123,41,11000599098931.6,22605296107568.4
124,41,3922247989.85562,1819141.0
125,41,3420032041.95867,221537.0
126,41,2241753120.21267,11622665.0
127,41,69448756932.5833,122851984.0
128,41,5107329007.0922,5123222.0
129,41,416442786069.652,15899135.0
130,41,171247131268.604,4491202.0
131,41,5494252207.90502,24559500.0
132,41,52623281956.7031,3855266.0
133,41,27613249819170.1,52392675685741.2
134,41,19507452535.7607,2344253.0
135,41,82017743416.2841,154369924.0
136,41,12304115000.0,3001731.0
137,41,51744749133.213,26654439.0
138,41,83669693589.1547,77958223.0
139,41,3521339699.07407,5508297.0
140,41,277551252554.826,1293147607836.51
141,41,61701800000.0,3827108.0
142,41,118310710337.203,10300626.0
143,41,8855705139.55857,5123819.0
144,41,26380608834749.3,49594473170967.9
145,41,17759890109.8901,645937.0
146,41,2067528500.40621,8109989.0
147,41,630429061929.228,3386420411905.1
148,41,189514926213.333,21547390.0
149,41,12257418326.0734,26298773.0
150,41,6013184809.23898,9704287.0
151,41,96074477958.2367,4053602.0
152,41,419933580.931046,429978.0
153,41,635874002.198748,4584067.0
154,41,11784927700.0,5958482.0
155,41,2507240505.8310184,8721465.0
156,41,422468703746.119,1704320048486.98
157,41,423087770312.556,1705379934850.61
158,41,947671969.69697,478998.0
159,41,262835454366.855,8871043.0
160,41,1738100853.05052,1030496.0
161,41,614879764.780006,80060.0
162,41,80590022271.7149,16307654.0
163,41,1388506726.62093,8259137.0
164,41,1732082407187.03,17426659793626.2
165,41,1491891107.95711,5008035.0
166,41,126392233706.79,63066603.0
167,41,2177400505299.62,4478206456171.96
168,41,527700094132.4,1180179221398.0
169,41,204849612.592276,102603.0
170,41,630429061929.228,3386420411905.1
171,41,423087770312.556,1705379934850.61
172,41,8154338232.95978,1332203.0
173,41,21473261837.0176,9893316.0
174,41,274302959053.103,64113547.0
175,41,6193246837.09687,24020697.0
176,41,4312394262751.61,23150665555175.7
177,41,22823255801.8447,3292224.0
178,41,10252345464000.0,282398554.0
179,41,396262962.962963,113813.0
180,41,117140723529.412,24427729.0
181,41,272014693.050806,192074.0
182,41,33815965497462.6,84746979120044.5
183,41,269019710.327456,184008.0
184,41,151753369491.916,46813266.0
185,41,3600683039.73254,9891136.0
186,41,6689957600.0,11834676.0
1,51,847409491176.197,920792331527.746
2,51,15856678596.148,28189672.0
3,51,591582966686.497,784587603322.866
4,51,3449966856.68832,71519.0
5,51,289787338325.391,8481771.0
6,51,423627422092.49,41100123.0
7,51,1148700000.0,85695.0
8,51,1147589183475.73,22019168.0
9,51,391892746544.69,8362829.0
10,51,2032135246.50004,9126605.0
11,51,480951629493.033,10877947.0
12,51,9535344283.47295,9445710.0
13,51,10109618964.2848,16116845.0
14,51,115279077465.226,148391139.0
15,51,50682061053.2016,7592273.0
16,51,25713271276.5957,1213645.0
17,51,10095760000.0,373272.0
18,51,1377177100.0,322106.0
19,51,6634526000.0,63447.0
20,51,19649631314.0482,10223270.0
21,51,2208838108577.09,196353492.0
22,51,4530000000.0,274711.0
23,51,13707370737.0737,396053.0
24,51,1547991317.81183,705516.0
25,51,12786654498.3514,2091664.0
26,51,2142591375.85053,4660067.0
27,51,1617343367486.26,33963412.0
28,51,603434493402.679,7822435.0
29,51,218537551220.123,17004162.0
30,51,6087163874510.73,1348191368.0
31,51,34936305296.8834,21120042.0
32,51,27507499709.071,19878036.0
33,51,21565720044.4634,66391257.0
34,51,13135580695.2473,4437884.0
35,51,286563105192.457,44816108.0
36,51,907978723.547592,656024.0
37,51,1664310769.55229,521212.0
38,51,37658614803.2919,4622252.0
39,51,64524447018.3122,66039332389.2884
40,51,64328000000.0,11290417.0
41,51,25732432719.0773,1129686.0
42,51,3396354075663.73,81325090.0
43,51,493825925.925926,68755.0
44,51,321995279401.502,5550849.0
45,51,53860175555.9961,9775755.0
46,51,161207270185.25,35856344.0
47,51,7857940027950.89,17448894596355.7
48,51,8800252056399.51,10668243564848.3
49,51,17032318785636.5,27097404937164.8
50,51,21013558496066.8,22121578723066.8
51,51,69555367000.0,14989585.0
52,51,218983666061.706,87252413.0
53,51,12629069775558.1,13021049031268.7
54,51,1420722034063.0,46572772.0
55,51,29933790334.3418,89237791.0
56,51,249181190476.369,5363271.0
57,51,3140508835.9485,905169.0
58,51,2642609548930.36,62444567.0
59,51,14372591916.4792,1711105.0
60,51,2491110093454.18,62760039.0
61,51,32197272797.2028,25574719.0
62,51,1543292392.54605,1937275.0
63,51,849878424.225986,1567220.0
64,51,16314443428.9408,1094524.0
65,51,296835346570.223,11033783.0
66,51,771013259.259259,114039.0
67,51,2503156060.52524,56351.0
68,51,40676432028.5934,14543121.0
69,51,3432913073.24154,747932.0
70,51,45489097382327.4,53461077539109.3
71,51,228637697575.04,7132438.0
72,51,15729649158.5883,8450933.0
73,51,504925441382.301,797697289590.406
74,51,11859315078.7902,9842880.0
75,51,20069233888439.9,29900583521576.8
76,51,21735598818584.3,32139314724146.1
77,51,1666849397681.64,2239424393002.2
78,51,709848482641.06,961669400838.282
79,51,755094160363.071,244016173.0
80,51,957677901673.409,1278442378837.88
81,51,1675615335600.56,1240613620.0
82,51,221659742984.75,4524585.0
83,51,486807615326.147,75373855.0
84,51,138516722649.573,31264875.0
85,51,13751161917.7398,318333.0
86,51,2134017843247.16,59822450.0
87,51,13220556882.7046,2733896.0
88,51,27133804225.3521,6931258.0
89,51,5759071769013.11,128105431.0
90,51,45405587556.7313,41517895.0
91,51,11242275198.9783,14363532.0
92,51,156120439.254831,107995.0
93,51,760170370.37037,47403.0
94,51,1144066965324.49,48813042.0
95,51,115419399860.433,2943356.0
96,51,4547392504368.97,4035270946811.09
97,51,1486758037.03704,170935.0
98,51,5353326525498.8,4725519821856.69
99,51,5082366478.08994,35926.0
100,51,56725749221.9043,20668557.0
101,51,5200810906398.36,7384772400818.06
102,51,20604942626457.8,30993151083682.1
103,51,2234731973.55119,2022747.0
104,51,13510221989909.3,22433389417760.0
105,51,56159192758.3285,507070.0
106,51,28241858488.9155,557297.0
107,51,93216746661.5977,32464865.0
108,51,5367625613.15127,33178.0
109,51,9982711338.11125,21731053.0
110,51,2588176054.6875,361575.0
111,51,1057801295584.05,112532401.0
112,51,160407100.0,53416.0
113,51,20041628752133.2,30535343464998.6
114,51,10689167195.3375,15529181.0
115,51,9035932122.49768,418755.0
116,51,37796052938.7278,49390988.0
117,51,1579524587809.95,1195745981528.4
118,51,7189481824.07288,2702520.0
119,51,5628882266.37767,3419461.0
120,51,10003670690.3497,1283330.0
121,51,6959655570.89098,14718422.0
122,51,255016609232.871,28717731.0
123,51,16616030620486.3,22605296107568.4
124,51,11431334447.4305,2099271.0
125,51,9364350064.99003,261426.0
126,51,7851191899.3408,16647543.0
127,51,361456622215.721,160952853.0
128,51,8758592272.10579,5855734.0
129,51,846554894931.084,16617117.0
130,51,428757038466.841,4889741.0
131,51,16002656434.4746,27161567.0
132,51,146517541181.254,4346338.0
133,51,45189146600132.4,52392675685741.2
134,51,64993498049.4148,2881914.0
135,51,177165635077.065,194454498.0
136,51,29440287581.2675,3623617.0
137,51,147528937028.778,29229572.0
138,51,208368726860.828,94636700.0
139,51,14250755231.1257,7583269.0
140,51,1037776079579.75,1293147607836.51
141,51,98381300000.0,3717922.0
142,51,237880908317.652,10588401.0
143,51,27237782849.6908,5768613.0
144,51,42629950239297.4,49594473170967.9
145,51,125122306346.154,1713504.0
146,51,6121234528.98826,10309031.0
147,51,2060781299767.88,3386420411905.1
148,51,528207332640.0,29411929.0
149,51,58962978034.4828,33739933.0
150,51,16121314670.9653,12530121.0
151,51,239809387605.427,5163590.0
152,51,846797693.595387,540394.0
153,51,2578026297.15912,6436698.0
154,51,18447920000.0,6114034.0
155,51,4097436783.649358,12026649.0
156,51,1437689406308.46,1704320048486.98
157,51,1438659084421.26,1705379934850.61
158,51,4368398047.64333,546080.0
159,51,495812558843.31,9381729.0
160,51,4438778424.30203,1099920.0
161,51,969936525.298729,92409.0
162,51,252518218262.806,22337563.0
163,51,10668102734.8132,11894727.0
164,51,7847738925829.13,17426659793626.2
165,51,3429461495.41335,6571855.0
166,51,341104820155.464,68270489.0
167,51,5159145710518.22,4478206456171.96
168,51,1569843087809.95,1180179221398.0
169,51,366840012.442325,107383.0
170,51,2060781299767.88,3386420411905.1
171,51,1438659084421.26,1705379934850.61
172,51,22157948396.2042,1410296.0
173,51,46206331261.1019,10895063.0
174,51,776992599946.766,73195345.0
175,51,26673441667.2778,32341728.0
176,51,14840817845734.8,23150665555175.7
177,51,40284481651.9021,3352651.0
178,51,14992052727000.0,311182845.0
179,51,681225925.925926,109308.0
180,51,393192354510.653,28715022.0
181,51,670713208.084552,245453.0
182,51,66488281440229.6,84746979120044.5
183,51,663155954.963744,194672.0
184,51,417365076968.257,51784921.0
185,51,20265559483.8548,13792086.0
186,51,12041655200.0,12839771.0
1,56,919930022724.422,920792331527.746
2,56,19134211763.859,33753499.0
3,56,760729687146.574,784587603322.866
4,56,2789870187.50693,71746.0
5,56,358135057862.492,8916899.0
6,56,594749285413.212,43257065.0
7,56,1336692592.59259,89941.0
8,56,1350534154255.76,23820236.0
9,56,381817565893.574,8642421.0
10,56,3104394858.11518,10727148.0
11,56,462149679343.822,11248303.0
12,56,11388160958.249,10932783.0
13,56,11832159275.603,18718019.0
14,56,195078678697.23,157830000.0
15,56,50781996712.7635,7309253.0
16,56,31050638297.8723,1362142.0
17,56,11890600000.0,392697.0
18,56,1721700991.46912,359871.0
19,56,6654541000.0,63144.0
20,56,33000198248.3362,11090085.0
21,56,1802211999538.68,205188205.0
22,56,4715000000.0,278083.0
23,56,12930394937.8137,421437.0
24,56,2003598212.99135,743274.0
25,56,13578754072.4652,2305171.0
26,56,1695825708.45604,4819333.0
27,56,1556508816217.14,35732126.0
28,56,702149580770.901,8281732.0
29,56,243919079437.422,17870124.0
30,56,11061553079871.5,1393715448.0
31,56,45814637971.4745,23596741.0
32,56,32210232911.6626,23012646.0
33,56,37917704900.0794,78656904.0
34,56,11885478502.1168,5064386.0
35,56,293481748240.779,47119728.0
36,56,966029542.038859,730216.0
37,56,1596800287.16405,552166.0
38,56,56441917653.0156,4895242.0
39,56,73243299833.0016,66039332389.2884
40,56,87133000000.0,11339894.0
41,56,19842404304.8929,1187280.0
42,56,3356235704119.75,82073226.0
43,56,540737037.037037,70007.0
44,56,302673070846.857,5677796.0
45,56,71164825256.6849,10405832.0
46,56,165979279263.174,39543154.0
47,56,13281198366371.3,17448894596355.7
48,56,10082377974481.9,10668243564848.3
49,56,21951401205501.8,27097404937164.8
50,56,20508597009691.0,22121578723066.8
51,56,99290381000.0,16195902.0
52,56,329366576819.407,97723799.0
53,56,11669741216577.3,13021049031268.7
54,56,1195119269971.52,46431342.0
55,56,64589334978.8013,102471895.0
56,56,234440080998.273,5479461.0
57,56,4682546863.08162,917200.0
58,56,2438207896251.84,63809769.0
59,56,14383107714.0388,2028517.0
60,56,2956573778737.76,65224364.0
61,56,49406568432.6711,28870939.0
62,56,1378176868.31568,2253133.0
63,56,1048229629.42039,1788919.0
64,56,13185496881.4055,1346973.0
65,56,195604846736.019,10806641.0
66,56,997007925.925926,118980.0
67,56,2499115623.00272,55895.0
68,56,62186186575.7433,16001107.0
69,56,4279840193.7046,755031.0
70,56,48055867599598.7,53461077539109.3
71,56,309383627028.561,7399838.0
72,56,20833948799.5352,9294505.0
73,56,660137574454.023,797697289590.406
74,56,14833154471.7456,10563757.0
75,56,25777855012106.7,29900583521576.8
76,56,27795215937749.3,32139314724146.1
77,56,2016489528845.36,2239424393002.2
78,56,1011433451408.63,961669400838.282
79,56,860854235065.079,259091970.0
80,56,1005056077436.73,1278442378837.88
81,56,2103587813812.75,1322866505.0
82,56,291462799328.949,4665760.0
83,56,384951479697.42,81790841.0
84,56,166774109673.732,37757813.0
85,56,17517210519.0912,331060.0
86,56,1835899237320.04,60232906.0
87,56,14188935947.5694,2794445.0
88,56,38587017887.3239,9494246.0
89,56,4444930651964.18,127250933.0
90,56,70120413328.7838,46851488.0
91,56,18049954289.4229,15417523.0
92,56,171117816.66613,116707.0
93,56,923155555.555555,47790.0
94,56,1465773245547.15,50994401.0
95,56,114567298105.683,3908743.0
96,56,4652915580734.16,4035270946811.09
97,56,1808079888.88889,175623.0
98,56,5370990480732.64,4725519821856.69
99,56,6268391521.19701,37355.0
100,56,80604080688.5775,21336697.0
101,56,6458585149777.88,7384772400818.06
102,56,26797210771637.8,30993151083682.1
103,56,2359759799.04224,2118521.0
104,56,18473004305920.9,22433389417760.0
105,56,60047430684.2639,569408.0
106,56,45047964934.2517,615239.0
107,56,101179808076.36,34680458.0
108,56,6261622101.40908,36760.0
109,56,11323020828.5844,24850912.0
110,56,4109424799.72407,435582.0
111,56,1171867608197.72,120149897.0
112,56,183814300.0,49410.0
113,56,26380350797716.6,30535343464998.6
114,56,13104764333.9941,18112907.0
115,56,11091434483.5238,456579.0
116,56,63045306513.9323,51483949.0
117,56,1385866266853.23,1195745981528.4
118,56,11619892396.0767,2964749.0
119,56,6166857628.62212,3946220.0
120,56,11692287066.381,1293153.0
121,56,6373212640.84604,16938942.0
122,56,301354803994.367,31068833.0
123,56,19801463926217.1,22605296107568.4
124,56,11335179562.0211,2282704.0
125,56,8738203041.54819,283032.0
126,56,9683867893.68343,20128124.0
127,56,486803295097.89,183995785.0
128,56,12756706583.3113,6298598.0
129,56,765264949780.999,17041107.0
130,56,385801550067.169,5190356.0
131,56,24360795410.1597,27610325.0
132,56,178064471137.921,4590590.0
133,56,47463898846648.0,52392675685741.2
134,56,78710793237.9714,4191776.0
135,56,270556131701.171,210969298.0
136,56,54091713775.5634,3957099.0
137,56,189805300841.603,30711863.0
138,56,306446140627.933,103031365.0
139,56,21723531173.2409,8682174.0
140,56,1318251883991.98,1293147607836.51
141,56,103375500000.0,3497335.0
142,56,199313894327.486,10365435.0
143,56,36211372702.8085,6177950.0
144,56,44639629214327.1,49594473170967.9
145,56,161739955576.923,2414573.0
146,56,8539048447.78065,11642959.0
147,56,2699434735086.46,3386420411905.1
148,56,654269902880.0,32749848.0
149,56,51726758676.7677,38171178.0
150,56,17774766636.0459,14356181.0
151,56,308004146057.608,5650018.0
152,56,1307061543.70981,612660.0
153,56,4218723875.1379,7314773.0
154,56,23438240000.0,6231066.0
155,56,5331761394.25501,13763906.0
156,56,1679282214816.95,1704320048486.98
157,56,1680659709871.0,1705379934850.61
158,56,5126291450.81511,575475.0
159,56,505103781349.757,9849349.0
160,56,4063245671.29285,1133936.0
161,56,1377495054.04127,99240.0
162,56,16492072144.2125,19205178.0
163,56,10950392219.9104,14140274.0
164,56,13264224627407.0,17426659793626.2
165,56,4180866177.03946,7473229.0
166,56,401296437424.995,70294397.0
167,56,5142581183179.61,4478206456171.96
168,56,1371893866853.23,1180179221398.0
169,56,437006227.162781,106122.0
170,56,2699434735086.46,3386420411905.1
171,56,1680659709871.0,1705379934850.61
172,56,24959858249.4433,1460177.0
173,56,45780069046.659,11557779.0
174,56,864316670330.882,79646178.0
175,56,32387183844.6574,37477356.0
176,56,19921765647938.7,23150665555175.7
177,56,53274304222.136,3402818.0
178,56,18238300569000.0,324607776.0
179,56,755400000.0,106482.0
180,56,422064403928.2401,30529716.0
181,56,730870581.672312,276438.0
182,56,75112444159420.1,84746979120044.5
183,56,787958585.894736,203571.0
184,56,346709790458.563,55876504.0
185,56,21251216798.7762,16248230.0
186,56,19963120600.0,14154937.0
1,61,920792331527.746,920792331527.746
2,61,20116137325.8206,38972230.0
3,61,784587603322.866,784587603322.866
4,61,2103377059.34546,77700.0
5,61,358868765174.924,9287289.0
6,61,389288056265.325,45036032.0
7,61,1370281481.48148,92664.0
8,61,1327836171068.51,25670051.0
9,61,433258467676.515,8907777.0
10,61,2841786382.19063,12220227.0
11,61,521861292586.616,11561717.0
12,61,15651545331.5404,12643123.0
13,61,17933606353.1775,21522626.0
14,61,323056957972.312,167420951.0
15,61,69889347433.4324,6979175.0
16,61,34729228723.4043,1477469.0
17,61,9907500000.0,406471.0
18,61,1636280797.08056,394921.0
19,61,6842700000.0,64031.0
20,61,36572764862.8234,11936162.0
21,61,1444733258971.65,213196304.0
22,61,4418000000.0,280693.0
23,61,12005825769.5087,441725.0
24,61,2315437338.08809,772506.0
25,61,15061922801.6271,2546402.0
26,61,2380087758.04137,5343020.0
27,61,1645423407568.36,37888705.0
28,61,752248045730.11,8638613.0
29,61,252940023046.007,19300315.0
30,61,14722730697890.1,1424929781.0
31,61,61348579465.1017,26811790.0
32,61,40804449726.0184,26491087.0
33,61,48716960860.0664,92853164.0
34,61,10187122341.4051,5702174.0
35,61,271437596293.843,50930662.0
36,61,1235400352.2931,806166.0
37,61,1703698676.69742,582640.0
38,61,61846895120.7808,5123105.0
39,61,66039332389.2884,66039332389.2884
40,61,107352000000.0,11300698.0
41,61,24612646487.7213,1237537.0
42,61,3846413928653.71,83328988.0
43,61,504214814.814815,71995.0
44,61,356084867685.639,5825641.0
45,61,78844702329.0785,10999664.0
46,61,145009181490.62,43451666.0
47,61,17448894596355.7,17448894596355.7
48,61,10668243564848.3,10668243564848.3
49,61,27097404937164.8,27097404937164.8
50,61,22121578723066.8,22121578723066.8
51,61,98808010000.0,17588595.0
52,61,365252651278.852,107465134.0
53,61,13021049031268.7,13021049031268.7
54,61,1281484640043.58,47363807.0
55,61,107645054311.876,117190911.0
56,61,269594831987.549,5529468.0
57,61,4533883782.27458,920422.0
58,61,2630317731455.26,64480053.0
59,61,15316826191.5682,2292573.0
60,61,2759804061837.07,67059474.0
61,61,68532281805.6722,32180401.0
62,61,1868086274.822,2573995.0
63,61,1431758242.90375,2015828.0
64,61,10021856754.4944,1596049.0
65,61,188835201625.91,10512232.0
66,61,1042100555.55556,123663.0
67,61,1988164921.7438464,56026.0
68,61,77604632170.5853,17362718.0
69,61,5471256594.72422,797202.0
70,61,53461077539109.3,53461077539109.3
71,61,346585881503.635,7500958.0
72,61,23662231633.9139,10121763.0
73,61,797697289590.406,797697289590.406
74,61,14508218017.4032,11306801.0
75,61,29900583521576.8,29900583521576.8
76,61,32139314724146.1,32139314724146.1
77,61,2239424393002.2,2239424393002.2
78,61,961669400838.282,961669400838.282
79,61,1058423838345.14,271857970.0
80,61,1278442378837.88,1278442378837.88
81,61,2660245248867.63,1396387127.0
82,61,425888950992.003,4946119.0
83,61,203471303952.344,87290193.0
84,61,166756984395.973,42556984.0
85,61,21718075725.2054,366669.0
86,61,1888709443687.48,59500579.0
87,61,13812425036.5864,2820436.0
88,61,43697659295.7747,10928721.0
89,61,5057758958706.64,125244761.0
90,61,101013726529.063,51985780.0
91,61,25808561550.9514,16396860.0
92,61,197508774.344505,126463.0
93,61,980740740.740741,47642.0
94,61,1637895802792.9,51844690.0
95,61,105960225688.145,4360444.0
96,61,4035270946811.09,4035270946811.09
97,61,1616772740.74074,179237.0
98,61,4725519821856.69,4725519821856.69
99,61,4456295772.006706,38756.0
100,61,80676681933.978,21715079.0
101,61,7384772400818.06,7384772400818.06
102,61,30993151083682.1,30993151083682.1
103,61,1875227642.47384,2254100.0
104,61,22433389417760.0,22433389417760.0
105,61,73353132793.7076,630399.0
106,61,25586111076.3415,676283.0
107,61,114725065285.149,36688772.0
108,61,6816219303.25528,36922.0
109,61,13056079982.3887,28225177.0
110,61,3742769967.42798,514438.0
111,61,1073915880822.5,125998302.0
112,61,244462400.0,43413.0
113,61,30535343464998.6,30535343464998.6
114,61,17465392915.9153,21224040.0
115,61,14647384607.604,515357.0
116,61,79852046610.9676,53423198.0
117,61,1195745981528.4,1195745981528.4
118,61,13312981594.573,3294335.0
119,61,7913680231.1828,4498604.0
120,61,10920606197.6928,1297828.0
121,61,12182348212.7073,19377061.0
122,61,337006066373.26,33199993.0
123,61,22605296107568.4,22605296107568.4
124,61,10619194505.3543,2489098.0
125,61,6292085391.06304,286403.0
126,61,13741378450.136,24333639.0
127,61,432293776262.398,208327405.0
128,61,12621505382.6062,6755895.0
129,61,913865395789.886,17434557.0
130,61,362198318435.26,5379839.0
131,61,33657175561.329,29348627.0
132,61,210700848973.509,5061133.0
133,61,52392675685741.2,52392675685741.2
134,61,73971391417.4252,4543399.0
135,61,262610002938.509,227196741.0
136,61,53977036995.1729,4294396.0
137,61,202014363787.233,33304756.0
138,61,361489325230.731,112190977.0
139,61,24668899683.4299,9749640.0
140,61,1293147607836.51,1293147607836.51
141,61,103138300000.0,3271564.0
142,61,228539245045.341,10298192.0
143,61,35670301496.1061,6618695.0
144,61,49594473170967.9,49594473170967.9
145,61,144411363345.27,2760385.0
146,61,10333991455.5443,13146362.0
147,61,3386420411905.1,3386420411905.1
148,61,700117873253.333,35997107.0
149,61,21329109521.8077,44440486.0
150,61,24644234594.6566,16436119.0
151,61,339998477929.985,5909869.0
152,61,1545888426.23031,691191.0
153,61,4063289449.58795,8233969.0
154,61,24638720000.0,6292731.0
155,61,6965285324.52207,16537016.0
156,61,1704320048486.98,1704320048486.98
157,61,1705379934850.61,1705379934850.61
158,61,2884248048.49068,607065.0
159,61,541220059459.25,10368969.0
160,61,3972728948.47088,1180655.0
161,61,1059886363.63636,105530.0
162,61,15185254796.741001,20772595.0
163,61,10829076801.729,16644701.0
164,61,17426659793626.2,17426659793626.2
165,61,7574636978.66173,8442580.0
166,61,501643653514.925,71475664.0
167,61,4478206456171.96,4478206456171.96
168,61,1180179221398.0,1180179221398.0
169,61,488829964.070819,105254.0
170,61,3386420411905.1,3386420411905.1
171,61,1705379934850.61,1705379934850.61
172,61,21588037504.9992,1518147.0
173,61,41620349986.3089,12161723.0
174,61,719954821683.31,84135428.0
175,61,37600368180.9399,44404611.0
176,61,23150665555175.7,23150665555175.7
177,61,53628827440.3582,3429086.0
178,61,20953030000000.0,335942003.0
179,61,807474074.074074,104632.0
180,61,120589829730.92578,28490453.0
181,61,881547928.58381,311685.0
182,61,84746979120044.5,84746979120044.5
183,61,807100820.648132,214929.0
184,61,335442101366.417,58801927.0
185,61,18110631358.3114,18927715.0
186,61,18051170798.941,15669666.0
